time (s), cam_x (mm), cam_y (mm), cam_theta (rad), odom_x (mm), odom_y (mm), odom_theta (rad), v (mm/s), omega (rad/s), est_x (mm), est_y (mm), est_theta (rad)
12.02, 1056.3546142578125, 131.31459045410156, 1.2752235223528554, 182, 425, 3.1253894870363497, 62.507999999999996, -9.587672516830327e-05
12.02, 1056.2396240234375, 128.58921813964844, 1.288434003696342, 182, 425, 3.1253894870363497, 62.507999999999996, -9.587672516830327e-05
0.18, 1056.6995849609375, 139.48826599121094, 1.3299417371325981, 1057, 137, 1.3291390410081882, 62.507999999999996, 0.006136110410771409
0.47, 1060.2379150390625, 158.40391540527344, 1.4999824188757231, 1060, 153, 1.4221394644214422, 62.507999999999996, 0.003163931930554008
0.68, 1060.810791015625, 172.00494384765625, 1.5287036118232216, 1062, 166, 1.4635582096941495, 62.507999999999996, 0.0021092879537026716
0.98, 1058.9947509765625, 193.88601684570312, 1.5286285254129632, 1064, 184, 1.4974026936785603, 62.507999999999996, 0.0013422741523562457
1.26, 1059.79638671875, 212.88690185546875, 1.58774702408564, 1065, 202, 1.5183038197652505, 62.507999999999996, 0.0008628905265147294
1.56, 1057.8685302734375, 232.0068817138672, 1.5860163395631985, 1065, 221, 1.531151300937803, 62.507999999999996, 0.0002876301755049098
1.8599999999999999, 1055.94287109375, 251.10543823242188, 1.587657259989267, 1066, 239, 1.5394925760274456, 62.507999999999996, 0.0002876301755049098
2.17, 1053.904541015625, 267.4782409667969, 1.5843264148321767, 1067, 258, 1.545053426087207, 62.507999999999996, 0.0003835069006732131
2.4699999999999998, 1051.983154296875, 286.5370178222656, 1.58428111136958, 1067, 277, 1.5503266459714637, 62.507999999999996, 0.00019175345033660654
2.67, 1052.7862548828125, 305.4387512207031, 1.6145543661510242, 1067, 290, 1.5517647968489885, 62.507999999999996, 9.587672516830327e-05
2.94, 1048.0316162109375, 321.8946533203125, 1.55620679886326, 1068, 306, 1.555120482229879, 62.507999999999996, 0.0002876301755049098
3.27, 1048.8360595703125, 340.75830078125, 1.6121033540469059, 1068, 327, 1.5592431814121162, 62.507999999999996, 9.587672516830327e-05
3.49, 1047.036376953125, 362.4260559082031, 1.6144617242929413, 1054, 356, 1.6370928678403827, 62.507999999999996, 9.587672516830327e-05
3.89, 1047.8404541015625, 381.2469482421875, 1.5857969672635492, 1054, 370, 1.5656669219983923, 62.507999999999996, -0.00469795953324686
4.1, 1045.813720703125, 397.4953918457031, 1.4718731940462912, 1054, 384, 1.5142769973081818, 62.507999999999996, -0.002492794854375885
4.39, 1046.6175537109375, 416.27923583984375, 1.4189875139649528, 1055, 402, 1.4773644581183851, 62.507999999999996, -0.0006711370761781229
4.6899999999999995, 1047.53515625, 437.7226257324219, 1.4189264274231164, 1057, 420, 1.467776785601555, 62.507999999999996, -0.0002876301755049098
4.99, 1053.7591552734375, 456.2060852050781, 1.499232714735862, 1059, 439, 1.4639417165948225, 62.507999999999996, -0.00019175345033660654
5.29, 1051.7337646484375, 472.3853759765625, 1.4482183228080114, 1061, 457, 1.4611612915649417, 62.507999999999996, -9.587672516830327e-05
5.59, 1052.64697265625, 493.7630920410156, 1.4460217425124913, 1063, 476, 1.4602025243132588, 62.507999999999996, 0.024256811467580727
5.89, 1047.8031005859375, 507.36572265625, 1.7225744116660957, 1063, 493, 1.7810060467264013, 62.507999999999996, 0.013230988073225852
6.18, 1040.488037109375, 526.414306640625, 2.009499060272194, 1058, 509, 1.9913595817456589, 62.507999999999996, 0.0059443569604348025
6.28, 1030.364013671875, 542.9019775390625, 2.137262577583307, 1041, 530, 2.062726379463351, 62.507999999999996, 0.00441032935774195
6.7, 1017.5513305664062, 559.4949340820312, 2.144201063879919, 1034, 544, 2.092605403523387, 62.507999999999996, 0.0007670138013464262
6.99, 1007.3363037109375, 573.2855224609375, 2.1602330922948183, 1025, 559, 2.099604404460673, 62.507999999999996, 0.027708373573639644
7.2, 988.8050537109375, 582.1232299804688, 2.547495072674935, 1000, 577, 2.4350371780510356, 62.507999999999996, 0.021572263162868234
7.59, 972.747802734375, 585.5211181640625, 2.8614212753990116, 990, 583, 2.691067922023936, 62.507999999999996, 0.0088206587154839
7.9, 951.3129272460938, 589.1640625, 3.0090556839318965, 972, 589, 2.8379510649817767, 62.507999999999996, 0.0033556853808906144
8.19, 932.463623046875, 590.0289306640625, 3.067600585561854, 955, 594, 2.8973946345861243, 62.507999999999996, 0.0015340276026928523
8.48, 913.5006713867188, 588.2417602539062, 3.067553532559676, 937, 598, 2.925582391785606, 62.507999999999996, 0.0005752603510098196
8.7, 902.6146240234375, 586.0844116210938, -2.8871762492734137, 908, 590, -2.9247290798589543, 62.507999999999996, 0.036816662464628454
9.11, 888.5383911132812, 573.4418334960938, -2.486390221655534, 896, 584, -2.5886715795441884, 62.507999999999996, 0.00968354924199863
9.4, 877.1473388671875, 560.6701049804688, -2.3157363024277617, 882, 574, -2.436323463251754, 62.507999999999996, 0.0033556853808906144
9.6, 865.6239624023438, 545.2366333007812, -2.2948724804339036, 873, 566, -2.3930830602008495, 62.507999999999996, 0.0015340276026928523
9.89, 854.2222290039062, 532.4524536132812, -2.257036914841676, 859, 553, -2.3694015090842786, 62.507999999999996, 0.0005752603510098196
10.21, 839.9955444335938, 517.1295166015625, -2.1971216029210963, 845, 539, -2.362019001246319, 62.507999999999996, 0.00019175345033660654
10.49, 828.4527587890625, 501.6718444824219, -2.2279881151767222, 833, 527, -2.3579921787892504, 62.507999999999996, 9.587672516830327e-05
