t (s), x (mm), y (mm), theta (rad), v (mm/s), omega (rad/s)
39.8, 201, 401, 2.2306678877657435, 6.563339999999999, -0.0004793836258415163
40.0, 201, 401, 2.35971795984228, 6.2508, -0.0006711370761781229
40.1, 201, 401, 2.424530626056053, 5.93826, -0.0007670138013464262
40.2, 201, 401, 2.489343292269826, 5.93826, -0.0008628905265147294
40.3, 201, 401, 2.5542518352087673, 5.625719999999999, -0.0009587672516830326
40.4, 201, 401, 2.6194480083232135, 5.625719999999999, -0.0010546439768513358
40.5, 201, 401, 2.6842606745369864, 5.31318, -0.0011505207020196392
40.6, 201, 401, 2.749265094201096, 5.31318, -0.0012463974271879426
40.7, 201, 401, 2.8146530207658786, 5.00064, -0.0013422741523562457
40.8, 201, 401, 2.8797533171551573, 5.00064, -0.001438150877524549
40.9, 201, 401, 2.883684262887057, 5.00064, -0.001438150877524549
41.1, 201, 401, 2.79988800508996, 5.31318, -0.0012463974271879426
41.2, 201, 401, 2.7439918743168397, 5.31318, -0.0012463974271879426
41.3, 201, 401, 2.718584542147239, 5.31318, -0.0011505207020196392
41.4, 201, 401, 2.720022693024764, 62.507999999999996, 0.00469795953324686
41.5, 196, 403, 2.743608367416166, 62.507999999999996, 0.0034515621060589178
41.6, 191, 405, 2.763454849526005, 62.507999999999996, 0.0023010414040392784
41.7, 186, 407, 2.7772610979502406, 62.507999999999996, 0.0017257810530294589
41.8, 180, 409, 2.78972507222212, 62.507999999999996, 0.0010546439768513358
42.0, 169, 413, 2.8016137861429895, 62.507999999999996, 0.0005752603510098196
42.2, 157, 417, 2.8100509379578003, 62.507999999999996, 0.00019175345033660654
42.3, 151, 419, 2.8125437328121765, 62.507999999999996, 9.587672516830327e-05
42.6, 133, 425, 2.8183922130474426, 62.507999999999996, 0.0
42.7, 128, 427, 2.8188715966732842, 62.507999999999996, 9.587672516830327e-05
42.8, 122, 429, 2.820022117375304, 62.507999999999996, 9.587672516830327e-05
42.9, 116, 431, 2.8205015010011456, 47.19354, 9.587672516830327e-05
43.1, 108, 434, 2.8228984191303534, 26.878439999999998, 0.00019175345033660654
43.2, 105, 435, 2.823857186382036, 19.37748, 0.00019175345033660654
43.3, 103, 435, 2.825103583809224, 14.68938, 0.0
43.4, 102, 436, 2.8249118303588876, 11.87652, 0.0002876301755049098
43.5, 101, 436, 2.8580851772671205, 9.68874, 0.0
43.6, 101, 436, 2.9109132528348556, 9.68874, 0.0
43.7, 100, 436, 2.9690145482868475, 6.8758799999999995, -0.00019175345033660654
43.8, 100, 436, 3.0307591592952345, 6.8758799999999995, -0.0002876301755049098
43.9, 100, 436, 3.0937501677308097, 6.563339999999999, -0.0003835069006732131
44.0, 100, 436, -3.1262523775628646, 6.563339999999999, -0.0004793836258415163
44.1, 100, 436, -3.0614397113490917, 6.2508, -0.0005752603510098196
44.2, 100, 436, -2.9970105520359915, 6.2508, -0.0006711370761781229
44.3, 100, 436, -2.9325813927228923, 5.93826, -0.0007670138013464262
44.4, 100, 436, -2.8674810963336137, 5.93826, -0.0008628905265147294
44.5, 100, 436, -2.802572553394673, 5.625719999999999, -0.0009587672516830326
44.6, 100, 436, -2.7380475173564047, 5.625719999999999, -0.0010546439768513358
44.7, 100, 436, -2.6735224813181366, 5.31318, -0.0011505207020196392
44.8, 100, 436, -2.6086139383791953, 5.31318, -0.0012463974271879426
44.9, 100, 436, -2.543993025615759, 5.00064, -0.0013422741523562457
45.0, 100, 436, -2.479180359401986, 5.00064, -0.001438150877524549
45.1, 100, 436, -2.414847076814054, 4.6880999999999995, -0.0015340276026928523
45.2, 100, 436, -2.4100532405556394, 4.6880999999999995, -0.0015340276026928523
45.3, 100, 436, -2.446294642669258, 5.00064, -0.001438150877524549
45.4, 100, 436, -2.4947123888792513, 5.00064, -0.0013422741523562457
45.5, 100, 436, -2.550512642927204, 5.31318, -0.0013422741523562457
45.6, 100, 436, -2.574961207845121, 5.31318, -0.0012463974271879426
45.7, 100, 436, -2.574002440593438, 62.507999999999996, 0.004314452632573647
45.8, 96, 434, -2.5512796567285503, 62.507999999999996, 0.0034515621060589178
45.9, 91, 431, -2.529515640115345, 62.507999999999996, 0.002492794854375885
46.1, 82, 424, -2.502286650167547, 62.507999999999996, 0.0010546439768513358
46.2, 77, 421, -2.4954794026805978, 62.507999999999996, 0.0010546439768513358
46.3, 72, 417, -2.4898226758956676, 62.507999999999996, 0.0007670138013464262
46.4, 67, 413, -2.4845494560114108, 62.507999999999996, 0.0005752603510098196
46.5, 62, 409, -2.479947373203332, 62.507999999999996, 0.0003835069006732131
46.6, 57, 405, -2.4764958110972737, 62.507999999999996, 0.00019175345033660654
46.7, 52, 402, -2.475153536944917, 62.507999999999996, 0.0005752603510098196
46.8, 47, 398, -2.472948372266046, 62.507999999999996, 0.0004793836258415163
46.9, 42, 394, -2.4705514541368387, 62.507999999999996, 0.0003835069006732131
47.0, 38, 390, -2.4702638239613335, 62.507999999999996, 9.587672516830327e-05
47.1, 33, 386, -2.4689215498089774, 62.507999999999996, 9.587672516830327e-05
47.2, 28, 382, -2.467962782557294, 49.69386, 0.0
47.3, 24, 379, -2.4661411247790967, 37.19226, 9.587672516830327e-05
47.4, 21, 377, -2.4653741109777503, 29.37876, 0.0002876301755049098
47.5, 19, 375, -2.4640318368253937, 22.19034, 9.587672516830327e-05
47.6, 17, 374, -2.4635524531995525, 16.87716, 0.0002876301755049098
47.7, 16, 373, -2.4614431652458495, 11.87652, 0.00019175345033660654
47.8, 15, 372, -2.4338306683973783, 9.68874, 9.587672516830327e-05
47.9, 15, 372, -2.3823448669819998, 9.68874, 0.0
48.0, 15, 372, -2.324627078430681, 9.68874, 0.0
48.1, 15, 372, -2.2635536044984716, 9.68874, -9.587672516830327e-05
48.2, 15, 372, -2.2008502262384013, 9.376199999999999, -0.0002876301755049098
48.3, 15, 372, -2.1369004505511433, 9.063659999999999, -0.0003835069006732131
48.4, 15, 371, -2.072471291238043, 6.2508, -0.0006711370761781229
48.5, 15, 371, -2.0080421319249435, 5.93826, -0.0007670138013464262
48.6, 15, 371, -1.9435170958866756, 5.93826, -0.0008628905265147294
48.7, 15, 371, -1.8784167994973975, 5.625719999999999, -0.0009587672516830326
48.8, 15, 371, -1.8135082565584562, 5.625719999999999, -0.0010546439768513358
48.9, 15, 371, -1.7484079601691784, 5.31318, -0.0011505207020196392
49.0, 15, 371, -1.6850334448329298, 5.31318, -0.0012463974271879426
49.1, 15, 371, -1.6195496415429789, 5.00064, -0.0013422741523562457
49.2, 15, 371, -1.553874084802691, 5.00064, -0.001438150877524549
49.3, 15, 371, -1.4888696651385815, 4.6880999999999995, -0.0015340276026928523
49.5, 15, 371, -1.359052579260699, 4.37556, -0.0017257810530294589
49.6, 15, 371, -1.3545463731777885, 4.37556, -0.0017257810530294589
49.7, 15, 371, -1.3895413778642194, 4.6880999999999995, -0.0016299043278611557
49.9, 15, 371, -1.4935676246718284, 4.6880999999999995, -0.0015340276026928523
50.2, 15, 371, -1.5179203128645773, 62.507999999999996, 0.0005752603510098196
50.3, 15, 367, -1.5167697921625578, 62.507999999999996, 0.0005752603510098196
50.4, 15, 361, -1.5144687507585184, 62.507999999999996, 0.0006711370761781229
50.5, 15, 355, -1.5103460515762812, 62.507999999999996, 0.0007670138013464262
50.6, 15, 349, -1.506702736019886, 62.507999999999996, 0.0008628905265147294
50.7, 15, 343, -1.5024841601124805, 62.507999999999996, 0.0009587672516830326
50.8, 16, 337, -1.4968274333275506, 62.507999999999996, 0.0005752603510098196
51.0, 17, 325, -1.4908830763671157, 61.57038, 0.0003835069006732131
51.1, 17, 319, -1.487143884085552, 46.255919999999996, 0.0006711370761781229
51.2, 18, 314, -1.4826376780026418, 34.3794, 0.0002876301755049098
51.3, 18, 311, -1.4796654995224243, 26.5659, 0.0003835069006732131
51.4, 18, 308, -1.4767891977673753, 18.752399999999998, 0.0005752603510098196
51.5, 18, 306, -1.4731458822109798, 13.751759999999999, 0.0005752603510098196
51.6, 18, 305, -1.470461333906267, 11.251439999999999, 0.0006711370761781229
51.7, 18, 305, -1.4761180606911972, 25.0032, -0.012272220821542819
51.8, 19, 302, -1.543135891583841, 24.690659999999998, -0.013902125149403973
51.9, 19, 300, -1.6253981217782454, 24.37812, -0.01409387859974058
52.0, 19, 297, -1.71609750378746, 23.4405, -0.014765015675918702
52.1, 19, 295, -1.811494845329922, 23.4405, -0.014765015675918702
52.2, 18, 293, -1.9097684886274329, 23.127959999999998, -0.014956769126255308
52.3, 17, 291, -2.0111101871303294, 22.81542, -0.015052645851423612
52.4, 16, 289, -2.1141776666862553, 22.81542, -0.015148522576591916
52.5, 15, 287, -2.2223266126761017, 22.502879999999998, -0.01524439930176022
52.6, 14, 285, -2.3267363663843836, 23.75304, -0.016011413103106647
52.7, 12, 283, -2.43431005202322, 23.4405, -0.016299043278611557
52.8, 10, 282, -2.5452394230429465, 23.4405, -0.016299043278611557
52.9, 8, 281, -2.6586615889170493, 23.4405, -0.01620316655344325
53.0, 6, 280, -2.7735219056686766, 23.75304, -0.01610728982827495
53.1, 3, 279, -2.8866564413672746, 24.065579999999997, -0.01735368725546289
53.2, 1, 279, -3.001325004668565, 24.690659999999998, -0.017161933805126286
53.3, -1, 278, -3.1193492533507468, 26.253359999999997, -0.017737194156136102
53.4, -4, 278, 3.04456540771947, 25.94082, -0.017833070881304407
53.5, -6, 278, 2.9219390762292106, 26.5659, -0.017449563980631196
53.6, -9, 279, 2.798353977487267, 26.253359999999997, -0.0176413174309678
53.7, -12, 280, 2.675248262371166, 27.19098, -0.018600084682650835
53.8, -14, 281, 2.5507043963775398, 27.81606, -0.018216577781977623
53.9, -16, 283, 2.4266399140097556, 27.81606, -0.018120701056809317
54.0, -18, 285, 2.3011372807644466, 27.81606, -0.018120701056809317
54.1, -20, 287, 2.174580003542286, 28.1286, -0.018024824331641015
54.2, -21, 289, 2.0519536720520266, 28.75368, -0.017737194156136102
54.3, -22, 292, 1.9279850664094105, 28.441139999999997, -0.017833070881304407
54.4, -23, 295, 1.8030576935151112, 28.1286, -0.017928947606472713
54.5, -24, 298, 1.6802396085745148, 29.37876, -0.01879183813298744
54.6, -24, 301, 1.5540658382530277, 29.37876, -0.01879183813298744
54.7, -24, 304, 1.4268374239546893, 29.37876, -0.018695961407819137
54.8, -24, 306, 1.3007595303583703, 30.31638, -0.018216577781977623
54.9, -23, 309, 1.1748733902123882, 30.31638, -0.018216577781977623
55.0, -22, 312, 1.0483161129902279, 31.56654, -0.01898359158332405
55.1, -20, 315, 0.9203206848905431, 31.253999999999998, -0.019175345033660654
55.2, -19, 315, 0.8709441714288668, 30.31638, -0.018120701056809317
55.4, -19, 315, 0.8319223442853674, 31.253999999999998, -0.0176413174309678
55.5, -19, 315, 0.7786148850917908, 32.19162, -0.017066057079957984
55.6, -19, 315, 0.7202259594642941, 33.44178, -0.01639492000377986
55.7, -19, 315, 0.6587689786314117, 34.3794, -0.01562790620243343
55.8, -19, 315, 0.5957779701958366, 35.62956, -0.014860892401087006
55.9, -19, 315, 0.5320199479589148, 36.87972, -0.01409387859974058
56.0, -19, 315, 0.4673031584703101, 38.12988, -0.013326864798394154
56.1, -19, 315, 0.4031616293327152, 39.38004, -0.012559850997047728
56.2, -19, 315, 0.33873247001961543, 40.630199999999995, -0.011792837195701301
56.3, -19, 315, 0.2732486667296643, 41.880359999999996, -0.011025823394354876
56.4, -19, 315, 0.208340123790723, 43.13052, -0.010258809593008449
56.5, -19, 315, 0.14391096447762322, 44.38068, -0.009491795791662025
56.6, -19, 315, 0.07881066808834529, 45.63084, -0.0088206587154839
56.7, -19, 315, 0.013998001874572277, 46.881, -0.007957768188969172
56.8, -19, 315, -0.05110229451470564, 48.131159999999994, -0.007190754387622745
56.9, -19, 315, -0.11649022107948846, 49.381319999999995, -0.006423740586276319
57.0, -19, 315, -0.18111113384292488, 50.631479999999996, -0.005656726784929893
57.1, -19, 315, -0.2462114302322028, 51.88164, -0.0048897129835834665
57.2, -19, 315, -0.31083234299563917, 53.1318, -0.004218575907405343
57.3, -19, 315, -0.3753573790339073, 54.38196, -0.0034515621060589178
57.4, -19, 315, -0.4404576754231852, 55.63212, -0.002588671579544188
57.5, -19, 315, -0.50517446491179, 56.882279999999994, -0.0019175345033660652
57.6, -19, 315, -0.5702747613010678, 57.8199, -0.0011505207020196392
57.7, -19, 315, -0.6355668111406823, 59.07006, -0.0002876301755049098
57.8, -19, 315, -0.7006671075299602, 59.3826, 0.0002876301755049098
57.9, -19, 315, -0.7297177552559562, 58.75752, 0.0006711370761781229
58.0, -19, 315, -0.7297177552559562, 58.75752, 0.0006711370761781229
58.1, -19, 315, -0.7297177552559562, 62.507999999999996, -0.021955770063541446
58.2, -18, 315, -0.7313476595838173, 62.507999999999996, -0.0006711370761781229
58.3, -14, 312, -0.7375796467197571, 62.507999999999996, -0.0006711370761781229
58.4, -10, 308, -0.7387301674217767, 62.507999999999996, -0.0003835069006732131
58.5, -6, 304, -0.7430446200543503, 62.507999999999996, -9.587672516830327e-05
58.6, -1, 300, -0.7443868942067066, 62.507999999999996, -0.0002876301755049098
58.7, 3, 295, -0.7457291683590629, 62.507999999999996, 9.587672516830327e-05
58.8, 8, 291, -0.746112675259736, 62.507999999999996, 0.0
58.9, 13, 287, -0.7469755657862508, 62.507999999999996, -0.00019175345033660654
59.0, 17, 283, -0.7475508261372605, 62.507999999999996, 0.0
59.1, 22, 279, -0.748317839938607, 62.507999999999996, -0.0002876301755049098
59.2, 26, 274, -0.7482219632134387, 62.507999999999996, 9.587672516830327e-05
59.3, 31, 270, -0.7481260864882704, 62.507999999999996, 0.0
59.4, 35, 266, -0.748317839938607, 62.507999999999996, 0.0
59.5, 40, 262, -0.7486054701141119, 62.507999999999996, -9.587672516830327e-05
59.6, 45, 257, -0.7485095933889435, 57.19482, 0.0
59.7, 49, 253, -0.7485095933889435, 42.192899999999995, 0.0
59.8, 52, 251, -0.7496601140909632, 34.3794, -0.00019175345033660654
59.9, 54, 248, -0.7491807304651217, 24.690659999999998, 9.587672516830327e-05
60.0, 56, 247, -0.7489889770147852, 19.69002, -9.587672516830327e-05
60.1, 58, 245, -0.7498518675412998, 12.18906, 0.0
60.2, 58, 245, -0.7515776485943294, 12.18906, 0.0
60.3, 59, 244, -0.7926128869663631, 9.68874, 0.0
60.4, 59, 244, -0.8455368392592666, 9.68874, 9.587672516830327e-05
60.5, 59, 244, -0.9040216416119314, 9.376199999999999, 0.00019175345033660654
60.6, 59, 243, -0.9649992388189723, 6.563339999999999, 0.0004793836258415163
60.7, 59, 243, -1.0279902472545477, 6.2508, 0.0005752603510098196
60.8, 59, 243, -1.0920358996669741, 6.2508, 0.0006711370761781229
60.9, 59, 243, -1.1559856753542324, 5.93826, 0.0007670138013464262
61.0, 59, 243, -1.2206065881176689, 5.93826, 0.0008628905265147294
61.1, 60, 243, -1.2850357474307688, 4.06302, 0.0004793836258415163
61.2, 60, 243, -1.3500401670948783, 4.06302, 0.0004793836258415163
61.3, 60, 243, -1.4141816962324731, 3.7504799999999996, 0.0005752603510098196
61.4, 60, 243, -1.4791861158965827, 3.7504799999999996, 0.0006711370761781229
61.5, 60, 243, -1.544094658835524, 3.7504799999999996, 0.0006711370761781229
61.6, 60, 243, -1.6096743388506434, 3.4379399999999998, 0.0007670138013464262
61.7, 60, 243, -1.6744870050644167, 3.4379399999999998, 0.0008628905265147294
61.8, 60, 243, -1.738820287652348, 3.4379399999999998, 0.0008628905265147294
61.9, 60, 243, -1.8043040909422992, 3.1254, 0.0009587672516830326
62.0, 60, 243, -1.8695961407819137, 3.1254, 0.0010546439768513358
62.1, 60, 243, -1.934888190621528, 3.1254, 0.0010546439768513358
62.2, 60, 243, -2.000180240461143, 2.8128599999999997, 0.0011505207020196392
62.3, 60, 243, -2.064513523049074, 2.8128599999999997, 0.0012463974271879426
62.4, 60, 243, -2.129230312537679, 2.8128599999999997, 0.0012463974271879426
62.5, 60, 243, -2.1942347322017888, 2.50032, 0.0013422741523562457
62.6, 60, 243, -2.2591432751407297, 2.50032, 0.001438150877524549
62.7, 60, 243, -2.3237641879041666, 2.50032, 0.001438150877524549
62.8, 60, 243, -2.389152114468949, 2.18778, 0.0015340276026928523
62.9, 60, 243, -2.453773027232385, 2.18778, 0.0016299043278611557
63.0, 60, 243, -2.5188733236216634, 2.18778, 0.0016299043278611557
63.1, 60, 243, -2.5836859898354367, 1.8752399999999998, 0.0017257810530294589
63.2, 60, 243, -2.6484986560492096, 1.8752399999999998, 0.001821657778197762
63.3, 60, 243, -2.7134071989881505, 1.8752399999999998, 0.001821657778197762
63.4, 60, 243, -2.7784116186522603, 1.5627, 0.0019175345033660652
63.5, 60, 243, -2.843128408140865, 1.5627, 0.0020134112285343686
63.6, 60, 243, -2.9083245812553113, 1.5627, 0.0020134112285343686
63.7, 60, 243, -2.9738083845452623, 1.25016, 0.0021092879537026716
63.8, 60, 243, -3.03890868093454, 1.25016, 0.002205164678870975
63.9, 60, 243, -3.103721347148313, 1.25016, 0.002205164678870975
64.0, 60, 243, 3.115034800718173, 0.9376199999999999, 0.0023010414040392784
64.1, 60, 243, 3.050126257779232, 0.9376199999999999, 0.0023969181292075818
64.2, 60, 243, 2.9853135915654585, 0.9376199999999999, 0.0023969181292075818
64.3, 60, 243, 2.920309171901349, 0.62508, 0.002492794854375885
64.4, 60, 243, 2.85530475223724, 0.62508, 0.002588671579544188
64.5, 60, 243, 2.79030033257313, 0.62508, 0.002588671579544188
64.6, 60, 243, 2.725200036183852, 0.31254, 0.0026845483047124915
64.7, 60, 243, 2.6599079863442374, 0.31254, 0.002780425029880795
64.8, 60, 243, 2.594903566680128, 0.31254, 0.002780425029880795
64.9, 60, 243, 2.5309537909928697, 0.0, 0.002876301755049098
65.0, 60, 243, 2.4662370015042647, 0.0, 0.0029721784802174012
65.1, 60, 243, 2.4016160887408287, 0.0, 0.0029721784802174012
65.2, 60, 243, 2.336324038901214, 0.0, -0.0030680552053857046
65.3, 60, 243, 2.330954942291789, 0.0, -0.0030680552053857046
65.4, 60, 243, 2.3658540702530515, 0.0, 0.0030680552053857046
65.5, 60, 243, 2.414175939737876, 0.0, 0.0029721784802174012
65.6, 60, 243, 2.469688563610324, 0.0, 0.0029721784802174012
65.7, 60, 243, 2.4951917725050925, 0.0, 0.002876301755049098
65.8, 60, 243, 2.495095895779924, 62.507999999999996, -0.0005752603510098196
65.9, 57, 245, 2.4903979362466773, 62.507999999999996, -0.0005752603510098196
66.0, 53, 248, 2.4787968525013127, 62.507999999999996, -0.00019175345033660654
66.1, 48, 252, 2.4808102637298473, 62.507999999999996, -0.00019175345033660654
66.2, 43, 256, 2.478029838699966, 62.507999999999996, -9.587672516830327e-05
66.3, 39, 259, 2.478317468875471, 62.507999999999996, -9.587672516830327e-05
66.4, 34, 263, 2.4779339619747978, 62.507999999999996, -9.587672516830327e-05
66.5, 29, 267, 2.4771669481734513, 62.507999999999996, -9.587672516830327e-05
66.6, 24, 271, 2.4768793179979465, 62.507999999999996, 0.0
66.7, 19, 275, 2.4761123041966, 59.695139999999995, 0.0
66.8, 15, 278, 2.475824674021095, 47.19354, 0.0
66.9, 11, 281, 2.4755370438455904, 34.691939999999995, -9.587672516830327e-05
67.0, 8, 283, 2.4755370438455904, 24.37812, -0.00019175345033660654
67.1, 6, 285, 2.475345290395254, 17.1897, 0.0
67.2, 5, 286, 2.4750576602197487, 14.68938, 0.0
67.3, 4, 287, 2.475441167120422, 12.18906, 0.0
67.4, 4, 287, 2.475441167120422, 12.18906, 0.0
67.5, 4, 287, 2.543993025615759, 62.507999999999996, 0.13355627815944646
67.6, 4, 287, 2.779945646254953, 62.507999999999996, 0.11879126248352775
67.7, 4, 287, 3.0736160554454663, 62.507999999999996, 0.10038293125121352
67.8, 4, 287, -2.916186472719112, 62.507999999999996, 0.08207047674406759
67.9, 4, 287, -2.6032448417697704, 62.507999999999996, 0.06251162480973373
68.0, 4, 287, -2.3214631465001268, 62.507999999999996, 0.044870307378765927
68.1, 3, 284, -2.0834012379072298, 62.507999999999996, 0.03048879860352044
68.2, 1, 280, -1.897879774706563, 62.507999999999996, 0.01994235883500708
68.3, 0, 274, -1.7704596069578882, 62.507999999999996, 0.012463974271879424
68.4, -1, 269, -1.6792808413228317, 62.507999999999996, 0.007190754387622745
68.5, -2, 263, -1.6238640941755524, 62.507999999999996, 0.004218575907405343
68.7, -2, 251, -1.5735288134621932, 62.507999999999996, 0.0011505207020196392
68.8, -2, 245, -1.5650916616473827, 62.507999999999996, 0.0005752603510098196
68.9, -2, 239, -1.5598184417631258, 62.507999999999996, 0.0002876301755049098
69.0, -2, 232, -1.5567503865577401, 62.507999999999996, 9.587672516830327e-05
69.1, -2, 226, -1.556462756382235, 62.507999999999996, 0.0
69.2, -2, 220, -1.5552163589550472, 62.507999999999996, 0.0
69.3, -2, 214, -1.5552163589550472, 62.507999999999996, 0.0
69.4, -2, 208, -1.5545452218788691, 62.507999999999996, 0.0
69.5, -2, 201, -1.5545452218788691, 62.507999999999996, 0.0
69.6, -2, 195, -1.5546410986040375, 62.507999999999996, 0.0
69.7, -2, 189, -1.5543534684285325, 62.507999999999996, 0.0
69.8, -2, 183, -1.5543534684285325, 62.507999999999996, 0.0
69.9, -2, 177, -1.5543534684285325, 62.507999999999996, 0.0
70.0, -2, 170, -1.5546410986040375, 62.507999999999996, 0.0
70.1, -2, 164, -1.5550246055047108, 62.507999999999996, 0.0
70.2, -2, 158, -1.5559833727563936, 62.507999999999996, 0.0
70.3, -2, 152, -1.5547369753292057, 62.507999999999996, 0.0
70.4, -2, 145, -1.5553122356802156, 62.507999999999996, 0.0
70.5, -1, 139, -1.5549287287795424, 62.507999999999996, -0.0004793836258415163
70.6, -1, 133, -1.5572297701835816, 62.507999999999996, -0.0002876301755049098
70.7, -1, 127, -1.5585720443359379, 62.507999999999996, -0.00019175345033660654
70.8, -1, 121, -1.5591473046869477, 62.507999999999996, -9.587672516830327e-05
70.9, -1, 114, -1.5599143184882942, 62.507999999999996, 0.0
71.0, -1, 108, -1.5594349348624525, 62.507999999999996, 0.0
71.1, -1, 102, -1.5601060719386308, 62.507999999999996, 0.0
71.2, -1, 96, -1.5599143184882942, 62.507999999999996, 0.0
71.3, -1, 89, -1.5602978253889672, 62.507999999999996, 0.0
71.4, -1, 83, -1.560489578839304, 62.507999999999996, 0.0
71.5, -1, 77, -1.5608730857399773, 62.507999999999996, 0.0
71.6, -1, 71, -1.5603937021141356, 62.507999999999996, 9.587672516830327e-05
71.7, -1, 65, -1.560201948663799, 62.507999999999996, 9.587672516830327e-05
71.8, -1, 58, -1.559530811587621, 62.507999999999996, 9.587672516830327e-05
71.9, -1, 52, -1.5592431814121162, 62.507999999999996, 9.587672516830327e-05
72.0, -1, 46, -1.5581885374352646, 62.507999999999996, 9.587672516830327e-05
72.1, 0, 40, -1.5584761676107695, 62.507999999999996, -0.00019175345033660654
72.2, 0, 33, -1.559530811587621, 62.507999999999996, -9.587672516830327e-05
72.3, 0, 27, -1.560489578839304, 62.507999999999996, -9.587672516830327e-05
72.4, 0, 21, -1.5610648391903137, 52.194179999999996, 0.0
72.5, 0, 16, -1.5610648391903137, 39.69258, 0.0
72.6, 0, 12, -1.5621194831671652, 29.6913, 0.0
72.7, 0, 9, -1.5620236064419968, 22.19034, 0.0
72.9, 0, 5, -1.5608730857399773, 12.18906, 0.0
73.0, 0, 5, -1.561448346090987, 12.18906, 0.0
73.1, 0, 5, -1.4973068169533923, 62.507999999999996, 0.09108288890988811
73.2, 0, 5, -1.2600119221618415, 62.507999999999996, 0.07622199650880108
73.3, 0, 5, -0.9694095681767143, 62.507999999999996, 0.058101295451991775
73.4, 0, 5, -0.695202134195367, 62.507999999999996, 0.0409393616468655
73.5, 3, 3, -0.4724805016293985, 62.507999999999996, 0.027996003749144554
73.6, 8, 1, -0.30392921878352136, 62.507999999999996, 0.01850420795748253
73.7, 14, 0, -0.18341217524696415, 62.507999999999996, 0.011409330295028088
73.8, 19, -1, -0.10047880797638183, 62.507999999999996, 0.006711370761781229
73.9, 25, -1, -0.050910541064369035, 62.507999999999996, 0.003643315556395524
74.0, 31, -2, -0.02464031836825394, 62.507999999999996, 0.002492794854375885
74.1, 37, -2, -0.0019175345033660652, 62.507999999999996, 0.0010546439768513358
74.2, 44, -2, 0.006231987135939712, 62.507999999999996, 0.0005752603510098196
74.3, 50, -2, 0.0088206587154839, 62.507999999999996, 0.0003835069006732131
74.4, 56, -2, 0.013902125149403973, 62.507999999999996, 9.587672516830327e-05
74.5, 62, -2, 0.014860892401087006, 62.507999999999996, 0.0
74.6, 68, -2, 0.015436152752096826, 62.507999999999996, 0.0
74.7, 75, -2, 0.016299043278611557, 62.507999999999996, 0.0
74.8, 81, -2, 0.015915536377938345, 62.507999999999996, 0.0
74.9, 87, -2, 0.016299043278611557, 62.507999999999996, 0.0
75.0, 93, -2, 0.01620316655344325, 62.507999999999996, 0.0
75.1, 99, -2, 0.01620316655344325, 62.507999999999996, 0.0
75.2, 106, -2, 0.01620316655344325, 62.507999999999996, 0.0
75.3, 112, -2, 0.016299043278611557, 62.507999999999996, 0.0
75.4, 118, -2, 0.016299043278611557, 62.507999999999996, 0.0
75.5, 124, -2, 0.01649079672894816, 62.507999999999996, 0.0
75.6, 130, -1, 0.014477385500413793, 62.507999999999996, -0.0003835069006732131
75.7, 137, -1, 0.013039234622889246, 62.507999999999996, -0.0002876301755049098
75.8, 143, -1, 0.010738193218849966, 62.507999999999996, -9.587672516830327e-05
75.9, 149, -1, 0.009587672516830327, 62.507999999999996, -9.587672516830327e-05
76.0, 155, -1, 0.009300042341325417, 62.507999999999996, 0.0
76.1, 162, -1, 0.008724781990315598, 62.507999999999996, 0.0
76.2, 168, -1, 0.009108288890988811, 62.507999999999996, 0.0
76.3, 174, -1, 0.008916535440652204, 62.507999999999996, 0.0
76.4, 180, -1, 0.00968354924199863, 62.507999999999996, 0.0
76.5, 187, -1, 0.009204165616157113, 62.507999999999996, 0.0
76.6, 193, -1, 0.00997117941750354, 62.507999999999996, 0.0
76.7, 199, -1, 0.00939591906649372, 62.507999999999996, 0.0
76.8, 205, -1, 0.009300042341325417, 62.507999999999996, 0.0
76.9, 211, -1, 0.009779425967166933, 62.507999999999996, 0.0
77.0, 218, -1, 0.009491795791662025, 62.507999999999996, 0.0
77.2, 230, -1, 0.00997117941750354, 62.507999999999996, 9.587672516830327e-05
77.4, 243, 0, 0.009491795791662025, 62.507999999999996, -0.00019175345033660654
77.5, 249, 0, 0.009012412165820508, 62.507999999999996, -0.00019175345033660654
77.6, 255, 0, 0.008533028539978992, 62.507999999999996, -9.587672516830327e-05
77.7, 261, 0, 0.007670138013464261, 62.507999999999996, -9.587672516830327e-05
77.8, 267, 0, 0.006519617311444623, 62.507999999999996, -9.587672516830327e-05
77.9, 274, 0, 0.006423740586276319, 62.507999999999996, 0.0
78.0, 280, 0, 0.006040233685603106, 49.69386, 0.0
78.1, 285, 0, 0.0048897129835834665, 37.19226, 0.0
78.2, 289, 0, 0.0059443569604348025, 27.19098, 0.0
78.3, 291, 0, 0.006423740586276319, 22.19034, 0.0
78.4, 294, 0, 0.007190754387622745, 14.68938, 0.0
78.5, 295, 0, 0.008916535440652204, 12.18906, 0.0
78.7, 295, 0, 0.12502324961946745, 62.507999999999996, 0.08782308025416578
78.8, 295, 0, 0.37737079026244164, 62.507999999999996, 0.07209929732656406
78.9, 295, 0, 0.6645215821415099, 62.507999999999996, 0.05417034972009135
79.0, 295, 1, 0.9301959875828782, 62.507999999999996, 0.037487799540806575
79.1, 298, 5, 1.1461103726618973, 62.507999999999996, 0.02550320889476867
79.2, 299, 10, 1.3024853114114, 62.507999999999996, 0.01620316655344325
